Date,Open,High,Low,Close,Adj Close,Volume
2016-04-13,13050.000000,13050.000000,13050.000000,13050.000000,12350.446289,0
2016-04-14,13050.000000,13050.000000,13050.000000,13050.000000,12350.446289,0
2016-04-15,13050.000000,13050.000000,13050.000000,13050.000000,12450.623047,0
2016-04-18,13050.000000,13050.000000,13050.000000,13050.000000,12450.623047,0
2016-04-19,13050.000000,13050.000000,13050.000000,13050.000000,12450.623047,0
2016-04-20,13025.000000,13150.000000,13000.000000,13100.000000,12498.325195,13862600
2016-04-21,13100.000000,13125.000000,13000.000000,13100.000000,12498.325195,12517200
2016-04-22,13100.000000,13150.000000,13050.000000,13125.000000,12522.177734,7852800
2016-04-25,13100.000000,13125.000000,12925.000000,13100.000000,12498.325195,12415800
2016-04-26,13050.000000,13050.000000,12775.000000,12950.000000,12355.215820,25947500
2016-04-27,12950.000000,13050.000000,12925.000000,13050.000000,12450.623047,12837100
2016-04-28,13125.000000,13175.000000,13000.000000,13025.000000,12426.771484,13770800
2016-04-29,13025.000000,13125.000000,13000.000000,13050.000000,12450.623047,12200300
2016-05-02,13100.000000,13125.000000,12975.000000,13100.000000,12498.325195,5209600
2016-05-03,13125.000000,13175.000000,13025.000000,13050.000000,12450.623047,16444900
2016-05-04,13050.000000,13100.000000,13025.000000,13100.000000,12498.325195,15109000
2016-05-09,13100.000000,13200.000000,13050.000000,13125.000000,12522.177734,18289200
2016-05-10,13050.000000,13300.000000,13050.000000,13175.000000,12569.881836,31665600
2016-05-11,13150.000000,13300.000000,13100.000000,13150.000000,12546.030273,18296000
2016-05-12,13100.000000,13200.000000,13100.000000,13150.000000,12546.030273,8651900
2016-05-13,13000.000000,13200.000000,13000.000000,13150.000000,12546.030273,15137200
2016-05-16,13100.000000,13100.000000,12950.000000,13025.000000,12426.771484,16815400
2016-05-17,13025.000000,13050.000000,12900.000000,13000.000000,12402.919922,12965800
2016-05-18,12900.000000,13050.000000,12900.000000,13025.000000,12426.771484,13354200
2016-05-19,13000.000000,13025.000000,12950.000000,12975.000000,12379.068359,21176300
2016-05-20,12950.000000,13025.000000,12950.000000,13025.000000,12426.771484,13600800
2016-05-23,13000.000000,13100.000000,12925.000000,13100.000000,12498.325195,6349700
2016-05-24,13050.000000,13075.000000,12975.000000,12975.000000,12379.068359,13831400
2016-05-25,13000.000000,13025.000000,12875.000000,13000.000000,12402.919922,16830100
2016-05-26,13075.000000,13075.000000,12900.000000,13025.000000,12426.771484,8411000
2016-05-27,13000.000000,13025.000000,12900.000000,13000.000000,12402.919922,16162300
2016-05-30,13025.000000,13300.000000,12975.000000,13200.000000,12593.733398,19866000
2016-05-31,13300.000000,13300.000000,13000.000000,13000.000000,12402.919922,32144800
2016-06-01,13100.000000,13175.000000,13050.000000,13175.000000,12569.881836,16483600
2016-06-02,13100.000000,13200.000000,13075.000000,13150.000000,12546.030273,17749400
2016-06-03,13050.000000,13150.000000,13025.000000,13125.000000,12522.177734,10767900
2016-06-06,13125.000000,13200.000000,13075.000000,13125.000000,12522.177734,21180000
2016-06-07,13150.000000,13150.000000,13075.000000,13100.000000,12498.325195,17533100
2016-06-08,13075.000000,13125.000000,13000.000000,13100.000000,12498.325195,17915900
2016-06-09,13025.000000,13050.000000,12950.000000,13000.000000,12402.919922,13494900
2016-06-10,12975.000000,13000.000000,12900.000000,12925.000000,12331.364258,15585600
2016-06-13,12850.000000,12950.000000,12750.000000,12775.000000,12188.254883,15159700
2016-06-14,12700.000000,12850.000000,12675.000000,12850.000000,12259.808594,15724100
2016-06-15,12850.000000,12950.000000,12800.000000,12925.000000,12331.364258,7102500
2016-06-16,12950.000000,13025.000000,12925.000000,13000.000000,12402.919922,9932200
2016-06-17,13000.000000,13025.000000,12850.000000,12900.000000,12307.512695,12140400
2016-06-20,12900.000000,12950.000000,12725.000000,12825.000000,12235.956055,9253400
2016-06-21,12825.000000,12900.000000,12725.000000,12825.000000,12235.956055,17942400
2016-06-22,12825.000000,13075.000000,12825.000000,12900.000000,12307.512695,12033200
2016-06-23,12900.000000,13025.000000,12850.000000,12950.000000,12355.215820,6050400
2016-06-24,12875.000000,12950.000000,12625.000000,12775.000000,12188.254883,17376700
2016-06-27,12650.000000,12825.000000,12650.000000,12800.000000,12212.104492,8863200
2016-06-28,12825.000000,13125.000000,12825.000000,13025.000000,12426.771484,24371200
2016-06-29,13150.000000,13300.000000,13150.000000,13300.000000,12689.140625,40029400
2016-06-30,13400.000000,13450.000000,13275.000000,13325.000000,12712.993164,37354100
2016-07-01,13375.000000,13475.000000,13200.000000,13225.000000,12617.584961,25339100
2016-07-11,13350.000000,13600.000000,13250.000000,13500.000000,12879.955078,39414600
2016-07-12,13600.000000,13875.000000,13550.000000,13750.000000,13118.470703,38128400
2016-07-13,13800.000000,13825.000000,13750.000000,13800.000000,13166.175781,27706100
2016-07-14,13900.000000,13950.000000,13825.000000,13850.000000,13213.879883,29678800
2016-07-15,13825.000000,14025.000000,13825.000000,14000.000000,13356.989258,39178600
2016-07-18,13900.000000,14000.000000,13825.000000,13950.000000,13309.287109,23204600
2016-07-19,14000.000000,14325.000000,14000.000000,14300.000000,13643.209961,39133100
2016-07-20,14350.000000,14475.000000,14325.000000,14450.000000,13786.322266,28429800
2016-07-21,14525.000000,14675.000000,14500.000000,14550.000000,13881.730469,40574300
2016-07-22,14500.000000,14600.000000,14250.000000,14525.000000,13857.875977,22301400
2016-07-25,14525.000000,14575.000000,14375.000000,14500.000000,13834.025391,22286900
2016-07-26,14525.000000,14525.000000,14200.000000,14350.000000,13690.914063,27623600
2016-07-27,14425.000000,14650.000000,14400.000000,14550.000000,13881.730469,41639700
2016-07-28,14500.000000,14500.000000,14300.000000,14425.000000,13762.470703,18934000
2016-07-29,14500.000000,14625.000000,14450.000000,14450.000000,13786.322266,23134800
2016-08-01,14375.000000,14975.000000,14375.000000,14875.000000,14191.800781,44218200
2016-08-02,14875.000000,15000.000000,14825.000000,15000.000000,14311.061523,31775000
2016-08-03,15000.000000,15050.000000,14925.000000,14975.000000,14287.209961,23072700
2016-08-04,15000.000000,15075.000000,14975.000000,15000.000000,14311.061523,26371900
2016-08-05,15050.000000,15250.000000,15000.000000,15100.000000,14406.467773,35188700
2016-08-08,15150.000000,15300.000000,14975.000000,15100.000000,14406.467773,15834800
2016-08-09,15100.000000,15100.000000,14950.000000,15000.000000,14311.061523,19340400
2016-08-10,15000.000000,15000.000000,14850.000000,14950.000000,14263.357422,12976700
2016-08-11,15100.000000,15100.000000,14900.000000,14950.000000,14263.357422,21575300
2016-08-12,15025.000000,15225.000000,14950.000000,15000.000000,14311.061523,26296900
2016-08-15,15150.000000,15225.000000,15000.000000,15050.000000,14358.764648,20806900
2016-08-16,15200.000000,15200.000000,15100.000000,15125.000000,14430.320313,12040100
2016-08-18,15125.000000,15300.000000,15125.000000,15200.000000,14501.874023,37250900
2016-08-19,15400.000000,15450.000000,15250.000000,15300.000000,14597.280273,33880700
2016-08-22,15400.000000,15400.000000,15275.000000,15300.000000,14597.280273,22093700
2016-08-23,15500.000000,15500.000000,15100.000000,15275.000000,14573.429688,15340900
2016-08-24,15300.000000,15350.000000,15275.000000,15300.000000,14597.280273,22283200
2016-08-25,15350.000000,15350.000000,14975.000000,15250.000000,14549.577148,14341000
2016-08-26,15250.000000,15250.000000,15150.000000,15200.000000,14501.874023,9757100
2016-08-29,15225.000000,15225.000000,14950.000000,15025.000000,14334.913086,8180800
2016-08-30,15025.000000,15025.000000,14950.000000,15000.000000,14311.061523,14149900
2016-08-31,14850.000000,15175.000000,14850.000000,15050.000000,14358.764648,33831000
2016-09-01,14850.000000,15075.000000,14850.000000,15000.000000,14311.061523,11245900
2016-09-02,15050.000000,15300.000000,14975.000000,15000.000000,14311.061523,12695600
2016-09-05,15275.000000,15275.000000,14975.000000,15000.000000,14311.061523,14888800
2016-09-06,15050.000000,15100.000000,14950.000000,15025.000000,14334.913086,14175300
2016-09-07,15300.000000,15300.000000,15100.000000,15200.000000,14501.874023,27420600
2016-09-08,15300.000000,15300.000000,15150.000000,15175.000000,14478.023438,17693500
2016-09-09,15175.000000,15175.000000,14975.000000,15050.000000,14358.764648,17352800
2016-09-13,15050.000000,15100.000000,14850.000000,15025.000000,14334.913086,21767000
2016-09-14,14950.000000,15000.000000,14800.000000,14975.000000,14287.209961,18580800
2016-09-15,15200.000000,15300.000000,14975.000000,15100.000000,14406.467773,31942600
2016-09-16,15100.000000,15225.000000,15000.000000,15100.000000,14406.467773,30295400
2016-09-19,15250.000000,15275.000000,15100.000000,15250.000000,14549.577148,14136800
2016-09-20,15200.000000,15275.000000,15100.000000,15100.000000,14406.467773,14945300
2016-09-21,15100.000000,15225.000000,15075.000000,15175.000000,14478.023438,18673400
2016-09-22,15350.000000,15600.000000,15325.000000,15350.000000,14644.985352,22554500
2016-09-23,15475.000000,15600.000000,15375.000000,15475.000000,14764.245117,22251800
2016-09-26,15475.000000,15475.000000,15250.000000,15350.000000,14644.985352,11217500
2016-09-27,15100.000000,16000.000000,15000.000000,16000.000000,15265.131836,24297200
2016-09-28,15575.000000,15675.000000,15400.000000,15425.000000,14716.540039,20852400
2016-09-29,15500.000000,15900.000000,15500.000000,15725.000000,15002.761719,26396600
2016-09-30,15975.000000,16000.000000,15500.000000,15700.000000,14978.911133,29338900
2016-10-03,15950.000000,16200.000000,15950.000000,15975.000000,15241.281250,15743000
2016-10-04,16200.000000,16200.000000,15900.000000,15950.000000,15217.427734,16257000
2016-10-05,15750.000000,16000.000000,15750.000000,15800.000000,15074.317383,12673500
2016-10-06,16000.000000,16050.000000,15750.000000,15775.000000,15050.464844,11664900
2016-10-07,16000.000000,16000.000000,15750.000000,15800.000000,15074.317383,9201300
2016-10-10,15700.000000,15925.000000,15650.000000,15700.000000,14978.911133,4991800
2016-10-11,15925.000000,15925.000000,15725.000000,15800.000000,15074.317383,14435300
2016-10-12,15800.000000,15850.000000,15375.000000,15600.000000,14883.502930,15787200
2016-10-13,15600.000000,15675.000000,15350.000000,15450.000000,14740.391602,11549000
2016-10-14,15475.000000,16050.000000,15375.000000,15800.000000,15074.317383,21454300
2016-10-17,15800.000000,15925.000000,15800.000000,15900.000000,15169.724609,22926100
2016-10-18,16000.000000,16075.000000,15950.000000,16050.000000,15312.834961,32105200
2016-10-19,15975.000000,16150.000000,15825.000000,15975.000000,15241.281250,8749600
2016-10-20,15850.000000,15950.000000,15750.000000,15750.000000,15026.613281,7799200
2016-10-21,15850.000000,15850.000000,15775.000000,15800.000000,15074.317383,10536200
2016-10-24,15875.000000,15875.000000,15550.000000,15675.000000,14955.059570,12907900
2016-10-25,15625.000000,15700.000000,15475.000000,15500.000000,14788.096680,21133200
2016-10-26,15600.000000,15600.000000,15475.000000,15500.000000,14788.096680,12330700
2016-10-27,15500.000000,15575.000000,15475.000000,15525.000000,14811.947266,15933400
2016-10-28,15525.000000,15600.000000,15425.000000,15600.000000,14883.502930,14421000
2016-10-31,15500.000000,15600.000000,15425.000000,15525.000000,14811.947266,13108700
2016-11-01,15500.000000,15650.000000,15450.000000,15450.000000,14740.391602,15531500
2016-11-02,15450.000000,15525.000000,15325.000000,15475.000000,14764.245117,20289200
2016-11-03,15500.000000,15500.000000,15300.000000,15425.000000,14716.540039,13691000
2016-11-04,15350.000000,15500.000000,15300.000000,15500.000000,14788.096680,12436500
2016-11-07,15250.000000,15525.000000,15100.000000,15400.000000,14692.689453,22099400
2016-11-08,15400.000000,15600.000000,15400.000000,15500.000000,14788.096680,21302900
2016-11-09,15500.000000,15575.000000,15250.000000,15300.000000,14597.280273,25375000
2016-11-10,15300.000000,15425.000000,15225.000000,15225.000000,14525.725586,13976500
2016-11-11,15000.000000,15000.000000,14500.000000,14675.000000,14000.987305,44513300
2016-11-14,14400.000000,14400.000000,13950.000000,14375.000000,13714.765625,31337800
2016-11-15,14300.000000,14875.000000,14100.000000,14550.000000,13881.730469,27094900
2016-11-16,14575.000000,14925.000000,14575.000000,14725.000000,14048.691406,25807100
2016-11-17,14750.000000,14850.000000,14700.000000,14750.000000,14072.543945,24099800
2016-11-18,14700.000000,14750.000000,14625.000000,14725.000000,14048.691406,16140300
2016-11-21,14700.000000,14775.000000,14625.000000,14725.000000,14048.691406,17475000
2016-11-22,14500.000000,14725.000000,14500.000000,14650.000000,13977.135742,25863400
2016-11-23,14650.000000,14750.000000,14625.000000,14700.000000,14024.839844,10228700
2016-11-24,14500.000000,14700.000000,14400.000000,14550.000000,13881.730469,16662600
2016-11-25,14500.000000,14550.000000,14450.000000,14525.000000,13857.875977,14252500
2016-11-28,14450.000000,14525.000000,14325.000000,14375.000000,13714.765625,15157200
2016-11-29,14325.000000,14425.000000,14125.000000,14350.000000,13690.914063,20393800
2016-11-30,14350.000000,14400.000000,14275.000000,14300.000000,13643.209961,32615700
2016-12-01,14300.000000,14575.000000,14275.000000,14500.000000,13902.078125,21425500
2016-12-02,14650.000000,15125.000000,14575.000000,14675.000000,14069.860352,27482300
2016-12-05,14675.000000,14825.000000,14500.000000,14650.000000,14045.892578,12975800
2016-12-06,14700.000000,14750.000000,14600.000000,14675.000000,14069.860352,11801900
2016-12-07,14700.000000,14725.000000,14600.000000,14650.000000,14045.892578,13904900
2016-12-08,14500.000000,14875.000000,14500.000000,14700.000000,14093.831055,24359100
2016-12-09,14800.000000,14800.000000,14650.000000,14700.000000,14093.831055,17319200
2016-12-13,14675.000000,14775.000000,14500.000000,14700.000000,14093.831055,24272000
2016-12-14,14700.000000,15000.000000,14700.000000,14750.000000,14141.768555,25671200
2016-12-15,14725.000000,14825.000000,14700.000000,14775.000000,14165.737305,25083400
2016-12-16,14700.000000,15000.000000,14650.000000,14800.000000,14189.707031,21125700
2016-12-19,14500.000000,14825.000000,14500.000000,14725.000000,14117.798828,10731600
2016-12-20,14550.000000,14800.000000,14550.000000,14775.000000,14165.737305,7429000
2016-12-21,14800.000000,14800.000000,14625.000000,14675.000000,14069.860352,19433000
2016-12-22,14500.000000,14575.000000,14400.000000,14550.000000,13950.014648,15154600
2016-12-23,14400.000000,14600.000000,14275.000000,14450.000000,13854.139648,14731300
2016-12-27,14300.000000,14850.000000,14125.000000,14800.000000,14189.707031,8349800
2016-12-28,14900.000000,15025.000000,14725.000000,14725.000000,14117.798828,14019600
2016-12-29,14800.000000,15425.000000,14725.000000,15350.000000,14717.026367,24463300
2016-12-30,15350.000000,15550.000000,15325.000000,15500.000000,14860.841797,47100100
2017-01-02,15500.000000,15500.000000,15500.000000,15500.000000,14860.841797,0
2017-01-03,15500.000000,15775.000000,15225.000000,15775.000000,15124.500977,9349600
2017-01-04,15850.000000,15875.000000,15650.000000,15700.000000,15052.593750,17043300
2017-01-05,15700.000000,15775.000000,15625.000000,15675.000000,15028.625000,19581800
2017-01-06,15450.000000,15700.000000,15450.000000,15600.000000,14956.717773,7320600
2017-01-09,15550.000000,15600.000000,15150.000000,15350.000000,14717.026367,17617500
2017-01-10,15450.000000,15500.000000,15325.000000,15400.000000,14764.965820,10400900
2017-01-11,15550.000000,15575.000000,15300.000000,15300.000000,14669.086914,8754500
2017-01-12,15300.000000,15450.000000,15275.000000,15325.000000,14693.056641,6156200
2017-01-13,15200.000000,15575.000000,15200.000000,15275.000000,14645.119141,13902500
2017-01-16,15200.000000,15250.000000,15000.000000,15175.000000,14549.242188,12407900
2017-01-17,15175.000000,15250.000000,15150.000000,15175.000000,14549.242188,4473700
2017-01-18,15275.000000,15300.000000,15150.000000,15300.000000,14669.086914,18682100
2017-01-19,15350.000000,15400.000000,15250.000000,15375.000000,14740.995117,6872100
2017-01-20,15250.000000,15275.000000,15050.000000,15250.000000,14621.150391,8848500
2017-01-23,15200.000000,15300.000000,15050.000000,15050.000000,14429.397461,4392400
2017-01-24,15200.000000,15250.000000,15050.000000,15050.000000,14429.397461,7250200
2017-01-25,15275.000000,15275.000000,14950.000000,14950.000000,14333.520508,6632300
2017-01-26,15000.000000,15425.000000,15000.000000,15300.000000,14669.086914,10721200
2017-01-27,15150.000000,15550.000000,15150.000000,15400.000000,14764.965820,7511100
2017-01-30,15575.000000,15575.000000,15325.000000,15450.000000,14812.902344,6734600
2017-01-31,15300.000000,15550.000000,15250.000000,15300.000000,14669.086914,7389300
2017-02-01,15500.000000,15500.000000,15425.000000,15425.000000,14788.934570,8671800
2017-02-02,15325.000000,15475.000000,15275.000000,15450.000000,14812.902344,12316800
2017-02-03,15450.000000,15500.000000,15425.000000,15475.000000,14836.871094,8950800
2017-02-06,15575.000000,15675.000000,15500.000000,15600.000000,14956.717773,12655000
2017-02-07,15425.000000,15625.000000,15425.000000,15625.000000,14980.686523,9574700
2017-02-08,15625.000000,15650.000000,15525.000000,15600.000000,14956.717773,14793600
2017-02-09,15600.000000,15650.000000,15600.000000,15625.000000,14980.686523,26961300
2017-02-10,15625.000000,15700.000000,15000.000000,15000.000000,14381.458984,16584200
2017-02-13,15500.000000,15650.000000,15350.000000,15525.000000,14884.809570,19755100
2017-02-14,15450.000000,15550.000000,15375.000000,15500.000000,14860.841797,13698400
2017-02-15,15500.000000,15500.000000,15500.000000,15500.000000,14860.841797,0
2017-02-16,15600.000000,15600.000000,15375.000000,15500.000000,14860.841797,21986900
2017-02-17,15450.000000,15575.000000,15350.000000,15475.000000,14836.871094,10822300
2017-02-20,15600.000000,15600.000000,15400.000000,15450.000000,14812.902344,9845000
2017-02-21,15400.000000,15525.000000,15400.000000,15500.000000,14860.841797,9403300
2017-02-22,15400.000000,15575.000000,15400.000000,15500.000000,14860.841797,9553500
2017-02-23,15400.000000,15575.000000,15400.000000,15500.000000,14860.841797,16331100
2017-02-24,15525.000000,15600.000000,15500.000000,15500.000000,14860.841797,6656100
2017-02-27,15500.000000,15525.000000,15400.000000,15500.000000,14860.841797,5723600
2017-02-28,15500.000000,15550.000000,15400.000000,15450.000000,14812.902344,22036900
2017-03-01,15400.000000,15525.000000,15400.000000,15500.000000,14860.841797,20441800
2017-03-02,15650.000000,15675.000000,15475.000000,15500.000000,14860.841797,15661900
2017-03-03,15450.000000,15550.000000,15425.000000,15475.000000,14836.871094,17690800
2017-03-06,15400.000000,15475.000000,15350.000000,15475.000000,14836.871094,8932300
2017-03-07,15400.000000,15500.000000,15400.000000,15450.000000,14812.902344,10516400
2017-03-08,15500.000000,15525.000000,15450.000000,15500.000000,14860.841797,17478300
2017-03-09,15625.000000,15700.000000,15500.000000,15625.000000,14980.686523,9464400
2017-03-10,15700.000000,15700.000000,15475.000000,15625.000000,14980.686523,6877200
2017-03-13,15600.000000,15650.000000,15475.000000,15550.000000,14908.779297,4986600
2017-03-14,15700.000000,15900.000000,15650.000000,15675.000000,15028.625000,12445000
2017-03-15,15775.000000,15775.000000,15525.000000,15650.000000,15004.656250,14057200
2017-03-16,15900.000000,16000.000000,15800.000000,15875.000000,15220.375977,37204300
2017-03-17,16000.000000,16200.000000,15875.000000,15950.000000,15292.286133,44761700
2017-03-20,16100.000000,16225.000000,15950.000000,16075.000000,15412.131836,38255300
2017-03-21,16225.000000,16275.000000,16150.000000,16250.000000,15579.913086,26646300
2017-03-22,16050.000000,16350.000000,16050.000000,16325.000000,15651.820313,35764200
2017-03-23,16400.000000,16750.000000,16375.000000,16600.000000,15915.481445,39154800
2017-03-24,16800.000000,16800.000000,16450.000000,16550.000000,15867.543945,17280600
2017-03-27,16550.000000,16625.000000,16500.000000,16550.000000,15867.543945,14904800
2017-03-29,16675.000000,16825.000000,16625.000000,16700.000000,16011.356445,22529100
2017-03-30,16825.000000,16875.000000,16700.000000,16825.000000,16131.204102,19297600
2017-03-31,16825.000000,17000.000000,16550.000000,16550.000000,15867.543945,16328500
2017-04-03,16575.000000,16950.000000,16575.000000,16575.000000,15891.512695,37377800
2017-04-04,16750.000000,16900.000000,16650.000000,16750.000000,16059.294922,14819300
2017-04-05,16750.000000,16750.000000,16750.000000,16750.000000,16059.294922,0
2017-04-06,17200.000000,17375.000000,17200.000000,17325.000000,16610.583984,23406900
2017-04-07,17475.000000,17475.000000,17200.000000,17350.000000,16634.554688,26667400
2017-04-10,17625.000000,17750.000000,17250.000000,17350.000000,16634.554688,15961100
2017-04-11,17500.000000,17600.000000,17250.000000,17450.000000,16730.429688,17740400
2017-04-12,17450.000000,17700.000000,17425.000000,17650.000000,16922.181641,11365100
2017-04-13,17700.000000,17700.000000,17200.000000,17350.000000,16634.554688,10557200
2017-04-17,17350.000000,17350.000000,16700.000000,16925.000000,16349.583008,18796800
2017-04-18,16975.000000,17050.000000,16850.000000,16925.000000,16476.134766,20443900
2017-04-19,16925.000000,16925.000000,16925.000000,16925.000000,16476.134766,0
2017-04-20,17200.000000,17650.000000,17125.000000,17325.000000,16865.529297,29369300
2017-04-21,17075.000000,17500.000000,17025.000000,17475.000000,17011.548828,17331100
2017-04-25,17650.000000,17650.000000,17300.000000,17400.000000,16938.537109,22236100
2017-04-26,17650.000000,18000.000000,17300.000000,18000.000000,17522.626953,16433200
2017-04-27,17400.000000,17625.000000,17400.000000,17525.000000,17060.222656,13663300
2017-04-28,17525.000000,17775.000000,17525.000000,17750.000000,17279.255859,13794200
2017-05-02,17750.000000,17950.000000,17750.000000,17900.000000,17425.281250,27694600
2017-05-03,17800.000000,17850.000000,17750.000000,17750.000000,17279.255859,8704300
2017-05-04,17800.000000,18000.000000,17775.000000,17825.000000,17352.267578,24610100
2017-05-05,17750.000000,17825.000000,17575.000000,17775.000000,17303.595703,6716700
2017-05-08,17875.000000,18150.000000,17825.000000,17950.000000,17473.953125,12808500
2017-05-09,18300.000000,18350.000000,17850.000000,18000.000000,17522.626953,10029700
2017-05-10,17750.000000,18075.000000,17750.000000,17925.000000,17449.615234,15784400
2017-05-12,18525.000000,18550.000000,17850.000000,18000.000000,17522.626953,28399300
2017-05-15,18000.000000,18250.000000,18000.000000,18250.000000,17765.998047,8258100
2017-05-16,17900.000000,17950.000000,17225.000000,17400.000000,16938.537109,47554900
2017-05-17,17400.000000,17425.000000,16925.000000,16950.000000,16500.472656,33357200
2017-05-18,16800.000000,17450.000000,16800.000000,17400.000000,16938.537109,40627300
2017-05-19,17400.000000,18075.000000,17100.000000,17900.000000,17425.281250,36589600
2017-05-22,18150.000000,18250.000000,17425.000000,17650.000000,17181.910156,16350300
2017-05-23,17650.000000,17750.000000,17325.000000,17700.000000,17230.582031,17521900
2017-05-24,17450.000000,17475.000000,17375.000000,17475.000000,17011.548828,19532700
2017-05-26,17500.000000,17725.000000,17450.000000,17575.000000,17108.898438,25213300
2017-05-29,17675.000000,17950.000000,17525.000000,17775.000000,17303.595703,20668100
2017-05-30,17700.000000,17800.000000,17600.000000,17600.000000,17133.234375,11372400
2017-05-31,17600.000000,17650.000000,17150.000000,17150.000000,16695.166016,212572300
2017-06-01,17150.000000,17150.000000,17150.000000,17150.000000,16695.166016,0
2017-06-02,17425.000000,17650.000000,17325.000000,17550.000000,17084.560547,48331300
2017-06-05,17800.000000,17825.000000,17475.000000,17725.000000,17254.917969,20515000
2017-06-06,17500.000000,17675.000000,17500.000000,17550.000000,17084.560547,17400700
2017-06-07,17650.000000,17850.000000,17600.000000,17800.000000,17327.933594,14864800
2017-06-08,17850.000000,18050.000000,17850.000000,17925.000000,17449.615234,18548600
2017-06-09,18100.000000,18100.000000,17525.000000,17700.000000,17230.582031,20213300
2017-06-12,17700.000000,17900.000000,17600.000000,17750.000000,17279.255859,7697900
2017-06-13,17750.000000,17950.000000,17725.000000,17875.000000,17400.941406,9959400
2017-06-14,17700.000000,17975.000000,17700.000000,17975.000000,17498.289063,15824300
2017-06-15,18000.000000,18100.000000,17875.000000,18050.000000,17571.300781,23231800
2017-06-16,18150.000000,18150.000000,17800.000000,17800.000000,17327.933594,121464400
2017-06-19,18000.000000,18050.000000,17875.000000,17925.000000,17449.615234,11302300
2017-06-20,17925.000000,18175.000000,17925.000000,18100.000000,17619.974609,17564900
2017-06-21,18100.000000,18225.000000,18050.000000,18200.000000,17717.322266,13761800
2017-06-22,18250.000000,18325.000000,17975.000000,18150.000000,17668.648438,16421500
2017-06-23,18150.000000,18150.000000,18150.000000,18150.000000,17668.648438,0
2017-06-26,18150.000000,18150.000000,18150.000000,18150.000000,17668.648438,0
2017-06-27,18150.000000,18150.000000,18150.000000,18150.000000,17668.648438,0
2017-06-28,18150.000000,18150.000000,18150.000000,18150.000000,17668.648438,0
2017-06-29,18150.000000,18150.000000,18150.000000,18150.000000,17668.648438,0
2017-06-30,18150.000000,18150.000000,18150.000000,18150.000000,17668.648438,0
2017-07-03,18400.000000,18500.000000,18075.000000,18500.000000,18009.367188,42607700
2017-07-04,18500.000000,18725.000000,18425.000000,18550.000000,18058.041016,12919800
2017-07-05,18550.000000,18675.000000,18300.000000,18350.000000,17863.345703,11396200
2017-07-06,18200.000000,18350.000000,18100.000000,18225.000000,17741.658203,17861300
2017-07-07,18350.000000,18550.000000,18325.000000,18500.000000,18009.367188,16452000
2017-07-10,18500.000000,18650.000000,18250.000000,18300.000000,17814.671875,8101200
2017-07-11,18325.000000,18450.000000,18250.000000,18325.000000,17839.007813,12320700
2017-07-12,18200.000000,18475.000000,18100.000000,18425.000000,17936.355469,17839300
2017-07-13,18500.000000,18525.000000,18275.000000,18500.000000,18009.367188,12891200
2017-07-14,18550.000000,18550.000000,18300.000000,18400.000000,17912.019531,8340000
2017-07-17,18250.000000,18400.000000,18250.000000,18300.000000,17814.671875,12340400
2017-07-18,18200.000000,18350.000000,18175.000000,18350.000000,17863.345703,7811300
2017-07-19,18350.000000,18475.000000,18300.000000,18475.000000,17985.029297,9011500
2017-07-20,18475.000000,18500.000000,18350.000000,18450.000000,17960.693359,11958000
2017-07-21,18450.000000,18475.000000,18225.000000,18225.000000,17741.658203,5087700
2017-07-24,18350.000000,18625.000000,18200.000000,18575.000000,18082.375000,18356200
2017-07-25,18650.000000,18675.000000,18400.000000,18575.000000,18082.375000,12895900
2017-07-26,18650.000000,18900.000000,18550.000000,18775.000000,18277.074219,23616200
2017-07-27,18775.000000,18850.000000,18700.000000,18800.000000,18301.410156,12681900
2017-07-28,19000.000000,19000.000000,18700.000000,18800.000000,18301.410156,16947000
2017-07-31,18600.000000,18825.000000,18575.000000,18700.000000,18204.060547,13062200
2017-08-01,18875.000000,18975.000000,18725.000000,18925.000000,18423.095703,17762000
2017-08-02,18925.000000,18975.000000,18825.000000,18925.000000,18423.095703,12536300
2017-08-03,19050.000000,19050.000000,18550.000000,18750.000000,18252.734375,8783500
2017-08-04,18750.000000,18750.000000,18550.000000,18575.000000,18082.375000,14001400
2017-08-07,18750.000000,18750.000000,18575.000000,18625.000000,18131.048828,11521800
2017-08-08,18700.000000,19050.000000,18700.000000,19000.000000,18496.105469,11602600
2017-08-09,19025.000000,19025.000000,18750.000000,18975.000000,18471.769531,12467100
2017-08-10,19050.000000,19050.000000,18725.000000,18825.000000,18325.746094,7693300
2017-08-11,18725.000000,18825.000000,18575.000000,18675.000000,18179.722656,13767400
2017-08-14,18675.000000,18825.000000,18650.000000,18750.000000,18252.734375,6450800
2017-08-15,18700.000000,18800.000000,18500.000000,18675.000000,18179.722656,8562800
2017-08-16,18725.000000,18925.000000,18650.000000,18900.000000,18398.757813,10837700
2017-08-17,18900.000000,18900.000000,18900.000000,18900.000000,18398.757813,0
2017-08-18,18750.000000,18900.000000,18625.000000,18700.000000,18204.060547,10888700
2017-08-21,18800.000000,18825.000000,18700.000000,18800.000000,18301.410156,4146800
2017-08-22,18800.000000,18875.000000,18800.000000,18800.000000,18301.410156,7163400
2017-08-23,18900.000000,19150.000000,18850.000000,19150.000000,18642.126953,9715300
2017-08-24,19150.000000,19150.000000,18875.000000,18950.000000,18447.429688,11528200
2017-08-25,19100.000000,19200.000000,18975.000000,19100.000000,18593.453125,8771100
